# ID	name	start	stop	frame	product	description	function	cogcats	status_region	status_function	type	region_number	function_number
MYCO-DSM44623_03303	-	3528975	3529616	3	CheB methylesterase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03304	-	3529622	3530620	2	DNA polymerase LigD ligase subunit	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03305	-	3530620	3531510	1	putative DNA ligase-like protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03306	-	3531503	3532288	2	formamidopyrimidine DNA-glyxosylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03307	-	3532336	3532749	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03308	-	3534316	3533102	-2	dephospho-CoA kinase domain fusion protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03309	-	3535777	3534335	-2	30S ribosomal protein S1	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03310	-	3537416	3535881	-3	retinal pigment epithelial membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03311	-	3538075	3537434	-2	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03312	polA	3540749	3538089	-3	DNA polymerase I	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03313	-	3540914	3541396	2	putative nucleic-acid-binding protein containing a Zn-ribbon	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03314	-	3541393	3542604	1	lipid-transfer protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03315	-	3543426	3542812	-1	response regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03316	-	3543540	3543616	1	tRNA	-	-	-	status 3	annotated	tRNA	5	6
MYCO-DSM44623_03317	-	3544350	3545681	3	adenylate cyclase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03318	-	3545738	3546325	2	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03319	-	3546412	3547884	1	cytochrome D ubiquinol oxidase subunit 1	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03320	cydB_1	3547927	3548967	1	cytochrome D ubiquinol oxidase, subunit II	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03321	-	3549066	3550643	3	cydD	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03322	-	3550630	3552303	1	ABC transporter ATP-binding protein CydC	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03323	-	3552641	3552330	-3	UsfY protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03324	lysS_3	3554182	3552785	-2	lysyl-tRNA synthetase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03325	-	3555078	3554326	-1	Acyl-CoA thioesterase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03326	pykA	3556562	3555228	-3	pyruvate kinase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03327	-	3557156	3556713	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03328	-	3558815	3557208	-3	prolipoprotein diacylglyceryl transferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03329	trpA	3559627	3558812	-2	tryptophan synthase subunit alpha	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03330	trpB	3560883	3559624	-1	tryptophan synthase subunit beta	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03331	trpC	3561775	3560957	-2	indole-3-glycerol phosphate synthase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03332	-	3562569	3561889	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03333	-	3564100	3562562	-2	anthranilate synthase component I	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03334	bcpB	3564154	3564612	1	BcpB	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03335	-	3565728	3564622	-1	calcium/proton exchanger	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03336	-	3566137	3565790	-2	phosphoribosyl-AMP cyclohydrolase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03337	hisF	3566922	3566134	-1	imidazole glycerol phosphate synthase subunit HisF	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03338	-	3567724	3566924	-2	inositol monophosphatase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03339	-	3568475	3567732	-3	phosphoribosyl isomerase A	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03340	-	3569178	3568558	-1	imidazole glycerol phosphate synthase subunit HisH	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03341	hisB	3569807	3569175	-3	imidazole glycerol-phosphate dehydratase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03342	hisC	3570937	3569804	-2	histidinol-phosphate aminotransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03343	hisD	3572337	3570934	-1	histidinol dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03344	-	3572446	3572859	1	deazaflavin-dependent nitroreductase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03345	-	3573847	3572987	-2	nicotinate-nucleotide pyrophosphorylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03346	nadB	3575424	3573844	-1	L-aspartate oxidase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03347	-	3576470	3575421	-3	quinolinate synthetase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03348	-	3576516	3577241	3	hydrolase, NUDIX family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03349	-	3577405	3578745	1	secretory lipase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03350	-	3579405	3578740	-1	putative transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03351	-	3579629	3579402	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03352	bioB	3580697	3579660	-3	biotin synthase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03353	-	3580832	3581032	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03354	-	3581145	3582977	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03355	-	3582982	3583344	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03356	-	3583341	3584705	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03357	-	3584757	3586940	3	cyclase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03358	-	3586951	3588366	1	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03359	-	3588941	3588432	-3	putative protein-S-isoprenylcysteine methyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03360	-	3589722	3589213	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03361	-	3590402	3589722	-3	dithiobiotin synthetase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03362	-	3591569	3590412	-3	8-amino-7-oxononanoate synthase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03363	bioA	3593093	3591735	-3	adenosylmethionine--8-amino-7-oxononanoate transaminase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03364	-	3593102	3593539	2	putative membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03365	-	3593872	3594603	1	nlpC/P60 family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03366	-	3594705	3596891	3	acyltransferase domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03367	-	3596951	3599161	2	glycogen debranching protein GlgX	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03368	-	3599165	3601474	2	malto-oligosyltrehalose synthase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03369	-	3601467	3603203	3	glgZ	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03370	mug	3603222	3603827	3	G/U mismatch-specific DNA glycosylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03371	-	3603889	3604053	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03372	-	3605389	3604061	-2	gntR-family protein transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03373	-	3605418	3606098	3	flavin-nucleotide-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03374	-	3607006	3606101	-2	PAP2 superfamily protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03375	-	3608306	3607023	-3	threonine dehydratase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03376	-	3608782	3608345	-2	deazaflavin-dependent nitroreductase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03377	-	3610191	3609406	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03378	-	3612183	3610279	-1	glycerol-3-phosphate acyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03379	-	3614006	3612180	-3	AMP-dependent synthetase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03380	-	3614164	3614979	1	O-methyltransferase domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03381	-	3615347	3614958	-3	MerR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03382	-	3615408	3615869	3	pyridoxamine 5'-phosphate oxidase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03383	-	3619473	3615940	-1	DNA polymerase III subunit alpha	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03384	-	3620011	3619595	-2	polyketide cyclase/dehydrase and lipid transport	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03385	-	3621161	3620358	-3	ketoacyl reductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03386	-	3622205	3621165	-3	oxidoreductase, short-chain dehydrogenase/reductase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03387	-	3622427	3622834	2	globin	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03388	-	3622879	3623637	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03389	-	3624556	3623645	-2	pseudouridine synthase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03390	-	3625133	3624564	-3	lipoprotein signal peptidase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03391	-	3625306	3625400	1	tRNA	-	-	-	status 3	annotated	tRNA	5	6
MYCO-DSM44623_03392	dinX	3627522	3626128	-1	DNA polymerase IV	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03393	ileS	3630856	3627731	-2	isoleucyl-tRNA synthetase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03394	-	3631317	3631063	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03395	-	3631365	3631994	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03397	-	3632974	3631871	-2	2-nitropropane dioxygenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03398	-	3633627	3633058	-1	carboxymuconolactone decarboxylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03399	-	3658518	3633748	-1	syringomycin synthetase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03400	-	3666678	3659020	-1	linear gramicidin synthetase subunit B	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03401	-	3676949	3666675	-3	linear gramicidin synthetase subunit D	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03402	-	3677224	3676994	-2	MbtH-like protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03403	-	3678093	3678512	3	mmpS4 protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03404	-	3678509	3681400	2	mmp14A protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03405	mmpL	3681490	3684405	1	membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03406	-	3684629	3685576	2	daunorubicin resistance ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03407	drrB	3685573	3686313	1	DrrB	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03408	drrC	3686412	3687104	3	DrrC	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03409	-	3687139	3687891	1	putative methyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03410	-	3688351	3689214	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03411	-	3689322	3689984	3	glucose-1-phosphate cytidylyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03412	-	3689966	3691060	2	NAD-dependent epimerase/dehydratase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03413	-	3691057	3691608	1	dTDP-4-dehydrorhamnose 3,5-epimerase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03414	-	3691605	3692828	3	methyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03415	-	3693637	3692867	-2	putative cephalosporin hydroxylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03416	-	3694688	3693630	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03417	-	3695515	3694688	-2	dTDP-glucose 4,6-dehydratase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03418	-	3696460	3695888	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03419	-	3696916	3698232	1	UDP-glucose 6-dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03420	-	3698719	3698315	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03421	-	3699424	3700461	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03422	-	3700664	3701914	2	UDP-glucuronosyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03423	-	3702003	3703259	3	glycosyltransferase family protein 28	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03424	-	3704046	3703267	-1	dehydrogenase DhgA	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03425	-	3704945	3704142	-3	MtfD protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03426	-	3705867	3705061	-1	methyltransferase MtfC	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03427	-	3707249	3705963	-3	glycosyl transferase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03428	-	3708931	3707663	-2	glycosyl transferase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03429	-	3709829	3709023	-3	MtfB protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03430	-	3711104	3709983	-3	NAD dependent epimerase/dehydratase family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03431	-	3712219	3711227	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03432	-	3712978	3713676	1	methyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03433	-	3714668	3713754	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03434	-	3716123	3714996	-3	acyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03435	-	3717534	3716317	-1	beta-lactamase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03436	-	3718673	3717669	-3	arginine/ornithine transport system ATPase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03437	mutB	3720966	3718717	-1	methylmalonyl-CoA mutase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03438	-	3722850	3720973	-1	methylmalonyl-CoA mutase, small subunit	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03439	-	3723031	3723798	1	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03440	-	3723856	3724827	1	trypsin domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03441	-	3726394	3725339	-2	putative electron transfer protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03442	-	3727672	3726899	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03443	-	3728247	3738548	3	linear gramicidin synthetase subunit D	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03444	-	3740141	3738657	-3	two-component regulator - sensor kinase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03445	-	3740869	3740138	-2	two component system response regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03446	-	3741121	3741522	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03447	-	3741530	3742024	2	deazaflavin-dependent oxidoreductase, nitroreductase family	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03448	-	3742377	3742021	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03449	-	3743517	3742387	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03450	-	3743987	3743553	-3	nodulation efficiency protein D (NfeD)	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03451	-	3744044	3744988	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03452	-	3746007	3744985	-1	ferrochelatase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03453	-	3746840	3746031	-3	enoyl-(acyl carrier protein) reductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03454	fabG_3	3747642	3746875	-1	3-oxoacyl-(acyl-carrier-protein) reductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03455	-	3747806	3748645	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03456	-	3749722	3748715	-2	membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03457	-	3750641	3749730	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03458	-	3751813	3750680	-2	MoxR protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03459	-	3752670	3751936	-1	invasin 1	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03460	-	3754132	3752696	-2	invasion protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03461	-	3754907	3754335	-3	membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03462	-	3755149	3758001	1	aconitate hydratase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03463	-	3758024	3758608	2	HTH-type transcriptional repressor AcnR	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03464	-	3758814	3758605	-1	transcriptional regulatory protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03465	-	3760557	3758920	-1	ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03466	-	3761394	3760585	-1	enoyl-CoA hydratase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03467	trx_1	3761800	3761438	-2	thioredoxin	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03468	-	3761937	3763766	3	acyl-CoA dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03469	-	3763840	3764634	1	27 kDa lipoprotein antigen	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03470	-	3764746	3765498	1	27 kDa lipoprotein antigen	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03471	-	3765919	3765419	-2	cupin	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03472	-	3766692	3765940	-1	secreted protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03473	-	3767157	3766729	-1	endoribonuclease L-psp family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03474	-	3767705	3767175	-3	cupin domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03475	-	3768027	3768185	3	dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03476	-	3768590	3768225	-3	putative acetyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03477	-	3769622	3768852	-3	glucose-1-dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03478	-	3769933	3770151	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03479	-	3773117	3770172	-3	putative transport protein MmpL4	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03480	-	3773539	3773114	-2	putative membrane protein MmpS	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03481	-	3774682	3773654	-2	O-methyltransferase, family protein 2	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03482	-	3776088	3774679	-1	transmembrane efflux pump	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03483	-	3776845	3776192	-2	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03484	-	3777231	3776842	-1	endoribonuclease L-PSP	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03485	-	3778201	3777263	-2	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03486	-	3779733	3778255	-1	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03487	-	3780274	3779840	-2	cupin	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03488	-	3781263	3780343	-1	zinc-binding oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03489	-	3781508	3781263	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03490	-	3782784	3781618	-1	PPE family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03491	-	3783204	3782845	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03492	-	3783557	3783201	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03493	-	3784104	3786827	3	regulatory protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03494	-	3786916	3789723	1	regulatory protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03495	-	3790409	3792685	2	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03496	-	3792876	3793328	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03497	-	3793535	3794659	2	transaldolase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03498	-	3794699	3795289	2	acetyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03499	-	3795423	3795938	3	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03500	-	3796111	3796881	1	glucose-1-dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03501	-	3796916	3797410	2	methionine-R-sulfoxide reductase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03502	-	3797407	3797955	1	methionine sulfoxide reductase A	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03503	-	3798026	3799732	2	ctaD	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03504	-	3799729	3800745	1	thioredoxin reductase TrxB2	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03505	-	3800988	3800761	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03506	-	3801083	3801193	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03507	-	3801320	3801853	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03508	-	3802190	3801843	-3	putative metal-sulfur cluster biosynthetic enzyme	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03509	-	3802665	3802165	-1	SUF system FeS assembly protein, NifU family protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03510	-	3803978	3802662	-3	cysteine desulfurase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03511	-	3804753	3803980	-1	feS assembly ATPase SufC	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03512	-	3805937	3804753	-3	feS assembly protein SufD	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03513	-	3807385	3805937	-2	FeS assembly protein SufB	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03514	-	3808155	3807382	-1	DNA-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03515	-	3808252	3809955	1	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03516	-	3809952	3810911	3	antibiotic ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03517	-	3810908	3811684	2	antibiotic ABC transporter transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03518	-	3811747	3812700	1	cytochrome aa3 controlling protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03519	-	3813300	3812650	-1	glutathione synthase/ribosomal protein S6 modification protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03520	-	3813320	3814294	2	qor	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03521	ctaB	3815595	3814669	-1	protoheme IX farnesyltransferase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03522	tkt	3815851	3817950	1	transketolase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03523	tal	3817967	3819088	2	transaldolase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03524	zwf_2	3819085	3820629	1	glucose-6-phosphate 1-dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03525	-	3820702	3821613	1	opcA	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03526	-	3821610	3822365	3	6-phosphogluconolactonase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03527	-	3822411	3822809	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03528	-	3822822	3823751	3	histone deacetylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03529	-	3824755	3823766	-2	general stress protein 69	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03530	-	3827702	3824886	-3	phosphoenolpyruvate carboxylase	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03531	secG	3827974	3827741	-2	preprotein translocase subunit SecG	-	-	-	status 3	annotated	CDS	5	6
MYCO-DSM44623_03532	tpiA	3828790	3828005	-2	triosephosphate isomerase	-	-	-	status 3	annotated	CDS	5	6
