# ID	name	start	stop	frame	product	description	function	cogcats	status_region	status_function	type	region_number	function_number
XA26_37160	-	3791563	3790697	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37170	-	3792166	3791747	-2	cytochrome c oxidase subunit IV	-	-	-	status 3	annotated	CDS	5	6
XA26_37180	-	3793216	3792179	-2	cytochrome c oxidase subunit II	-	-	-	status 3	annotated	CDS	5	6
XA26_37200	-	3793407	3795374	3	asparagine synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_37210	-	3796355	3795378	-3	ribokinase	-	-	-	status 3	annotated	CDS	5	6
XA26_37220	-	3796529	3797146	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37230	-	3797524	3797168	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37240	-	3797705	3798406	2	membrane protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37250	-	3798430	3798963	1	adenosylcobinamide kinase	-	-	-	status 3	annotated	CDS	5	6
XA26_37260	-	3798960	3800030	3	nicotinate-nucleotide--dimethylbenzimidazolephosphoribosyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_37270	-	3800027	3800752	2	adenosylcobinamide-GDP ribazoletransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_37280	-	3800876	3801967	2	transposase	-	-	-	status 3	annotated	CDS	5	6
XA26_37300	-	3804277	3804582	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37320	-	3804812	3805129	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37330	-	3805178	3805957	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37340	-	3806494	3806024	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37350	-	3807884	3807312	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37360	-	3808594	3807944	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37370	-	3810189	3808588	-1	alpha/beta hydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_37400	-	3812400	3811294	-1	branched chain amino acid aminotransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_37410	-	3813520	3812423	-2	glycine cleavage system protein T	-	-	-	status 3	annotated	CDS	5	6
XA26_37420	-	3813575	3814657	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37430	-	3814659	3816182	3	aminopeptidase	-	-	-	status 3	annotated	CDS	5	6
XA26_37440	-	3816211	3817119	1	lytic transglycosylase	-	-	-	status 3	annotated	CDS	5	6
XA26_37450	-	3818860	3817124	-2	short-chain dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_37460	-	3819281	3818928	-3	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_37470	-	3819497	3821269	2	dihydrolipoamide acetyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_37480	-	3821295	3822200	3	multidrug MFS transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_37490	-	3822691	3822197	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37500	-	3822758	3823435	2	lipoate--protein ligase B	-	-	-	status 3	annotated	CDS	5	6
XA26_37510	-	3823440	3824384	3	lipoyl synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_37520	-	3824389	3825141	1	membrane protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37530	-	3825632	3825156	-3	transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_37540	-	3825787	3827223	1	glutamine synthetase	-	-	-	status 3	annotated	CDS	5	6
XA26_37550	-	3827338	3827769	1	D-tyrosyl-tRNA(Tyr) deacylase	-	-	-	status 3	annotated	CDS	5	6
XA26_37560	-	3827801	3828214	2	membrane protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37570	-	3829068	3828211	-1	F420-dependent oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_37580	-	3829694	3829065	-3	thioesterase	-	-	-	status 3	annotated	CDS	5	6
XA26_37590	-	3832761	3829762	-1	bifunctional glutamine-synthetase adenylyltransferase/deadenyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_37600	-	3834144	3832804	-1	glutamine synthetase	-	-	-	status 3	annotated	CDS	5	6
XA26_37610	-	3835723	3834197	-2	hydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_37620	-	3837347	3835812	-3	hydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_37630	-	3838786	3837395	-2	diacylglycerol O-acyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_37640	-	3838945	3839790	1	3-methyl-2-oxobutanoate hydroxymethyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_37660	-	3842521	3841736	-2	enoyl-CoA hydratase	-	-	-	status 3	annotated	CDS	5	6
XA26_37670	-	3843230	3842532	-3	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_37680	-	3843393	3844889	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37690	-	3845322	3845777	3	AraC family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_37700	-	3845787	3846206	3	glyoxalase	-	-	-	status 3	annotated	CDS	5	6
XA26_37710	-	3847492	3846203	-2	HNH endonuclease	-	-	-	status 3	annotated	CDS	5	6
XA26_37720	-	3849082	3847529	-2	methyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_37730	-	3849131	3849712	2	XRE family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_37740	-	3850799	3849714	-3	acid phosphatase	-	-	-	status 3	annotated	CDS	5	6
XA26_37750	-	3851524	3850796	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37760	-	3852686	3851553	-3	Nif3-like dinuclear metal center hexameric protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37770	-	3853705	3852683	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37780	-	3853759	3854436	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37790	-	3854429	3854929	2	protein-tyrosine-phosphatase	-	-	-	status 3	annotated	CDS	5	6
XA26_37800	-	3854929	3855759	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37810	-	3856672	3855713	-2	cobalamin biosynthesis protein CobD	-	-	-	status 3	annotated	CDS	5	6
XA26_37820	-	3856709	3857536	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37830	-	3857552	3857944	2	glyoxalase	-	-	-	status 3	annotated	CDS	5	6
XA26_37840	-	3858006	3858509	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37860	-	3859114	3858653	-2	peroxiredoxin	-	-	-	status 3	annotated	CDS	5	6
XA26_37870	-	3859548	3859114	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37880	-	3860231	3859695	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37890	-	3860413	3863202	1	alpha-ketoglutarate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_37900	-	3863290	3864573	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37910	-	3864791	3865666	2	ACP S-malonyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_37920	-	3865757	3866053	2	acyl carrier protein	-	-	-	status 3	annotated	CDS	5	6
XA26_37930	-	3866050	3867300	1	3-oxoacyl-ACP synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_37940	-	3867378	3868631	3	3-oxoacyl-ACP synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_37950	-	3868663	3870084	1	propionyl-CoA carboxylase subunit beta	-	-	-	status 3	annotated	CDS	5	6
XA26_37960	-	3870911	3870162	-3	short-chain dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_37970	-	3870997	3871872	1	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_37980	-	3873430	3871883	-2	glycerol-3-phosphate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_37990	-	3874014	3873427	-1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_38000	-	3874032	3875645	3	flavoprotein	-	-	-	status 3	annotated	CDS	5	6
XA26_38010	-	3875672	3876541	2	diacylglycerol kinase	-	-	-	status 3	annotated	CDS	5	6
XA26_38020	-	3878152	3877517	-2	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_38030	-	3878259	3879143	3	short-chain dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_38040	-	3879140	3880069	2	patatin	-	-	-	status 3	annotated	CDS	5	6
XA26_38050	-	3880066	3881520	1	monooxygenase	-	-	-	status 3	annotated	CDS	5	6
XA26_38060	-	3881644	3883914	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38070	-	3883919	3884443	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38080	-	3884960	3884448	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38090	-	3885906	3885073	-1	serine hydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_38100	-	3886823	3885918	-3	chemotaxis protein CheY	-	-	-	status 3	annotated	CDS	5	6
XA26_38110	-	3886906	3887994	1	S-(hydroxymethyl)mycothiol dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_38120	-	3887991	3888620	3	Zn-dependent hydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_38130	-	3888684	3890057	3	oxygenase	-	-	-	status 3	annotated	CDS	5	6
XA26_38140	-	3890816	3890070	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38150	-	3890863	3891105	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38160	-	3891108	3892151	3	SAM-dependent methyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_38170	-	3893708	3892152	-3	decarboxylase	-	-	-	status 3	annotated	CDS	5	6
XA26_38180	-	3893886	3894713	3	short-chain dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_38190	-	3894710	3895354	2	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_38200	-	3897186	3895417	-1	diguanylate cyclase	-	-	-	status 3	annotated	CDS	5	6
XA26_38210	-	3897351	3898835	3	aldehyde dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_38220	-	3898867	3900222	1	MFS transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_38230	-	3900219	3901409	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38240	-	3901438	3901872	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38250	-	3901872	3902849	3	2-hydroxy-3-carboxy-6-oxo-7-methylocta-2,4- dienoate decarboxylase	-	-	-	status 3	annotated	CDS	5	6
XA26_38260	-	3902849	3903937	2	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_38290	-	3906231	3906797	3	(2Fe-2S)-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38300	-	3906794	3907795	2	molybdopterin dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_38310	-	3909671	3907839	-3	molecular chaperone	-	-	-	status 3	annotated	CDS	5	6
XA26_38320	-	3910763	3909735	-3	dihydrodipicolinate reductase	-	-	-	status 3	annotated	CDS	5	6
XA26_38330	-	3911367	3910819	-1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_38340	-	3911492	3912238	2	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_38350	-	3913312	3912242	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38360	-	3913850	3913332	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38370	-	3914013	3915536	3	ABC transporter substrate-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38380	-	3915533	3916510	2	peptide ABC transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_38390	-	3916507	3917388	1	ABC transporter permease	-	-	-	status 3	annotated	CDS	5	6
XA26_38400	-	3917385	3918950	3	glutathione ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38410	-	3918954	3919694	3	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_38440	-	3921394	3920087	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38450	-	3922404	3921577	-1	universal stress protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38460	-	3922548	3924065	3	adenylate/guanylate cyclase with integral membrane sensor	-	-	-	status 3	annotated	CDS	5	6
XA26_38470	-	3925633	3924062	-2	protein kinase	-	-	-	status 3	annotated	CDS	5	6
XA26_38480	-	3927005	3925749	-3	formamidase	-	-	-	status 3	annotated	CDS	5	6
XA26_38510	-	3927554	3929488	2	multidrug ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38520	-	3929631	3932489	3	membrane protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38530	-	3932616	3933551	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38550	-	3935728	3934232	-2	alkaline phosphatase	-	-	-	status 3	annotated	CDS	5	6
XA26_38560	-	3935981	3936439	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38570	-	3936614	3939076	2	penicillin-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38580	-	3939179	3939391	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38610	-	3940685	3941707	2	threonine aldolase	-	-	-	status 3	annotated	CDS	5	6
XA26_38620	-	3942615	3941773	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38630	-	3943528	3942623	-2	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_38640	-	3943759	3944730	1	agmatinase	-	-	-	status 3	annotated	CDS	5	6
XA26_38650	-	3944723	3946327	2	acetolactate synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_38660	-	3946342	3947814	1	sodium:solute symporter	-	-	-	status 3	annotated	CDS	5	6
XA26_38670	-	3948463	3947771	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38700	-	3951346	3949829	-2	peptidase C69	-	-	-	status 3	annotated	CDS	5	6
XA26_38710	-	3951937	3951383	-2	AAA family ATPase	-	-	-	status 3	annotated	CDS	5	6
XA26_38720	-	3951971	3953638	2	sulfatase	-	-	-	status 3	annotated	CDS	5	6
XA26_38730	-	3953718	3954704	3	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_38740	-	3955536	3954754	-1	cutinase	-	-	-	status 3	annotated	CDS	5	6
XA26_38750	-	3955725	3956597	3	sugar ABC transporter permease	-	-	-	status 3	annotated	CDS	5	6
XA26_38760	-	3956584	3957396	1	sugar ABC transporter permease	-	-	-	status 3	annotated	CDS	5	6
XA26_38770	-	3957473	3958798	2	sugar ABC transporter substrate-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38780	-	3960588	3959746	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38790	-	3962630	3960585	-3	cobalt ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38800	-	3962728	3963213	1	MarR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_38810	-	3963232	3964443	1	MFS transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_38820	-	3964498	3965175	1	membrane protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38830	-	3966442	3965381	-2	phytase	-	-	-	status 3	annotated	CDS	5	6
XA26_38840	-	3967176	3966442	-1	membrane protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38850	-	3967285	3969207	1	acyl-CoA oxidase	-	-	-	status 3	annotated	CDS	5	6
XA26_38860	-	3969705	3969214	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38870	-	3969813	3970127	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38890	-	3970396	3970659	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38900	-	3970958	3970662	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38910	-	3972922	3971018	-2	DNA primase	-	-	-	status 3	annotated	CDS	5	6
XA26_38920	-	3972977	3973987	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38930	-	3975270	3973996	-1	deoxyguanosinetriphosphate triphosphohydrolase	-	-	-	status 3	annotated	CDS	5	6
XA26_38940	-	3975330	3977351	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_38960	-	3977892	3978554	3	short-chain dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_38970	-	3978581	3979606	2	alcohol dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_38980	-	3980996	3979611	-3	glycine--tRNA ligase	-	-	-	status 3	annotated	CDS	5	6
XA26_38990	-	3981093	3981461	3	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_39000	-	3981458	3981853	2	transcriptional repressor	-	-	-	status 3	annotated	CDS	5	6
XA26_39010	-	3982255	3981857	-2	DNA mismatch repair protein MutT	-	-	-	status 3	annotated	CDS	5	6
XA26_39020	-	3982698	3982252	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39030	-	3983590	3982700	-2	UDP pyrophosphate synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_39040	-	3984380	3983529	-3	DNA repair protein RecO	-	-	-	status 3	annotated	CDS	5	6
XA26_39050	-	3984444	3985931	3	amidase	-	-	-	status 3	annotated	CDS	5	6
XA26_39060	-	3986010	3986408	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39070	-	3987335	3986427	-3	GTPase Era	-	-	-	status 3	annotated	CDS	5	6
XA26_39080	-	3987649	3987332	-2	cytidine deaminase	-	-	-	status 3	annotated	CDS	5	6
XA26_39090	-	3988943	3987642	-3	membrane protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39100	-	3989476	3988940	-2	16S rRNA maturation RNase YbeY	-	-	-	status 3	annotated	CDS	5	6
XA26_39110	-	3990522	3989473	-1	phosphate starvation protein PhoH	-	-	-	status 3	annotated	CDS	5	6
XA26_39120	-	3991293	3990790	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39130	-	3991682	3993193	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39140	-	3993213	3993536	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39150	-	3993536	3994138	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39160	-	3994907	3994158	-3	16S rRNA (uracil(1498)-N(3))-methyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_39170	-	3996065	3994923	-3	molecular chaperone DnaJ	-	-	-	status 3	annotated	CDS	5	6
XA26_39180	-	3997140	3996109	-1	HrcA family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_39190	-	3997345	3997659	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39200	-	3997880	3997668	-3	protein mbtH	-	-	-	status 3	annotated	CDS	5	6
XA26_39210	-	3999177	3997858	-1	lysine 6-monooxygenase	-	-	-	status 3	annotated	CDS	5	6
XA26_39220	-	4003601	3999174	-3	non-ribosomal peptide synthetase	-	-	-	status 3	annotated	CDS	5	6
XA26_39230	-	4009084	4003598	-2	non-ribosomal peptide synthetase	-	-	-	status 3	annotated	CDS	5	6
XA26_39240	-	4012100	4009077	-3	polyketide synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_39250	-	4013434	4012097	-2	beta-ketoacyl synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_39260	-	4014170	4013424	-3	thioesterase	-	-	-	status 3	annotated	CDS	5	6
XA26_39270	-	4014901	4014167	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39280	-	4018520	4014987	-3	non-ribosomal peptide synthetase	-	-	-	status 3	annotated	CDS	5	6
XA26_39290	-	4018615	4020267	1	2,3-dihydroxybenzoate-AMP ligase	-	-	-	status 3	annotated	CDS	5	6
XA26_39300	-	4020383	4021777	2	FAD-dependent oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_39310	-	4026933	4021774	-1	polyketide synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_39320	-	4028567	4027176	-3	salicylate synthase	-	-	-	status 3	annotated	CDS	5	6
XA26_39330	-	4029873	4028701	-1	coproporphyrinogen III oxidase	-	-	-	status 3	annotated	CDS	5	6
XA26_39340	-	4030197	4031885	3	sulfite reductase	-	-	-	status 3	annotated	CDS	5	6
XA26_39350	-	4031882	4032583	2	phosphoadenosine phosphosulfate reductase	-	-	-	status 3	annotated	CDS	5	6
XA26_39360	-	4032591	4033304	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39370	-	4033449	4034828	3	sulfurtransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_39380	-	4034870	4036081	2	pyridine nucleotide-disulfide oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_39390	-	4036081	4036677	1	sulfurtransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_39400	-	4036674	4037534	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39410	-	4037596	4037856	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39420	-	4038925	4037876	-2	sulfate ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39430	-	4039769	4038948	-3	sulfate ABC transporter	-	-	-	status 3	annotated	CDS	5	6
XA26_39440	-	4040629	4039766	-2	sulfate ABC transporter permease	-	-	-	status 3	annotated	CDS	5	6
XA26_39450	-	4041669	4040626	-1	sulfate ABC transporter substrate-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39460	-	4042233	4042030	-1	membrane protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39470	-	4042339	4044369	1	glycosyl hydrolase family 15	-	-	-	status 3	annotated	CDS	5	6
XA26_39480	-	4044472	4044750	1	hisitidine kinase	-	-	-	status 3	annotated	CDS	5	6
XA26_39490	-	4045294	4044737	-2	SAM-dependent methyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_39500	-	4045348	4046262	1	alcohol dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_39510	-	4047505	4046270	-2	acyl-CoA dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_39520	-	4048491	4047502	-1	GNAT family acetyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_39530	-	4049984	4048494	-3	amino acid permease	-	-	-	status 3	annotated	CDS	5	6
XA26_39540	-	4051463	4050081	-3	5,10-methylenetetrahydromethanopterin reductase	-	-	-	status 3	annotated	CDS	5	6
XA26_39550	-	4052764	4051460	-2	nitrilotriacetate monooxygenase	-	-	-	status 3	annotated	CDS	5	6
XA26_39560	-	4054711	4052837	-2	elongation factor 4	-	-	-	status 3	annotated	CDS	5	6
XA26_39570	-	4054778	4055425	2	mRNA interferase PemK	-	-	-	status 3	annotated	CDS	5	6
XA26_39580	-	4056192	4055422	-1	histidinol-phosphatase	-	-	-	status 3	annotated	CDS	5	6
XA26_39590	-	4057214	4056189	-3	iron ABC transporter permease	-	-	-	status 3	annotated	CDS	5	6
XA26_39600	-	4058230	4057211	-2	ABC transporter substrate-binding protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39630	-	4059497	4059745	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39640	-	4060375	4059767	-2	GNAT family acetyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_39650	-	4060815	4060384	-1	histidine kinase	-	-	-	status 3	annotated	CDS	5	6
XA26_39660	-	4060920	4061780	3	ribonuclease Z	-	-	-	status 3	annotated	CDS	5	6
XA26_39670	-	4061857	4063371	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39680	-	4064231	4063368	-3	LLM class F420-dependent oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
XA26_39690	-	4064728	4064228	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39700	-	4065020	4065517	2	MarR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_39710	-	4066340	4065501	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39720	-	4067315	4066341	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39730	-	4068834	4067332	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39740	-	4069231	4069491	1	30S ribosomal protein S20	-	-	-	status 3	annotated	CDS	5	6
XA26_39750	-	4070491	4069529	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39760	-	4072022	4070505	-3	competence protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39770	-	4072911	4072075	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39780	-	4073801	4073010	-3	peptidase	-	-	-	status 3	annotated	CDS	5	6
XA26_39790	-	4073941	4074993	1	dihydrodipicolinate reductase	-	-	-	status 3	annotated	CDS	5	6
XA26_39800	-	4075884	4075045	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39810	-	4076636	4075887	-3	lysophospholipase	-	-	-	status 3	annotated	CDS	5	6
XA26_39820	-	4077312	4076626	-1	histidine phosphatase	-	-	-	status 3	annotated	CDS	5	6
XA26_39830	-	4077697	4077320	-2	ribosome silencing factor RsfS	-	-	-	status 3	annotated	CDS	5	6
XA26_39840	-	4078311	4077694	-1	nicotinate-nicotinamide nucleotide adenylyltransferase	-	-	-	status 3	annotated	CDS	5	6
XA26_39850	-	4079866	4078412	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39860	-	4080753	4079866	-1	ATPase	-	-	-	status 3	annotated	CDS	5	6
XA26_39870	proA	4082049	4080784	-1	glutamate-5-semialdehyde dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
XA26_39880	-	4082133	4082993	3	ribokinase	-	-	-	status 3	annotated	CDS	5	6
XA26_39890	-	4083038	4083862	2	crotonase	-	-	-	status 3	annotated	CDS	5	6
XA26_39900	-	4086486	4083859	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
XA26_39910	nadE	4088710	4086659	-2	NAD synthetase	-	-	-	status 3	annotated	CDS	5	6
XA26_39920	-	4088768	4089307	2	isochorismatase	-	-	-	status 3	annotated	CDS	5	6
XA26_39930	-	4089330	4090172	3	NAD-dependent deacetylase	-	-	-	status 3	annotated	CDS	5	6
XA26_39940	-	4091427	4090141	-1	cytochrome	-	-	-	status 3	annotated	CDS	5	6
XA26_39950	-	4091494	4092129	1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
XA26_39960	-	4093278	4092178	-1	glutamate 5-kinase	-	-	-	status 3	annotated	CDS	5	6
XA26_39970	-	4094723	4093275	-3	GTPase ObgE	-	-	-	status 3	annotated	CDS	5	6
XA26_39980	-	4095080	4094814	-3	50S ribosomal protein L27	-	-	-	status 3	annotated	CDS	5	6
XA26_39990	-	4095407	4095096	-3	50S ribosomal protein L21	-	-	-	status 3	annotated	CDS	5	6
XA26_40000	-	4098605	4095573	-3	ribonuclease	-	-	-	status 3	annotated	CDS	5	6
XA26_40010	-	4099317	4098895	-1	nucleoside-diphosphate kinase	-	-	-	status 3	annotated	CDS	5	6
XA26_40020	-	4099822	4099403	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
