# ID	name	start	stop	frame	product	description	function	cogcats	status_region	status_function	type	region_number	function_number
Rv2024c	-	2270240	2268693	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2025c	-	2271748	2270750	-2	cation efflux system protein	-	-	-	status 3	annotated	CDS	5	6
Rv2026c	-	2272747	2271863	-2	universal stress protein	-	-	-	status 3	annotated	CDS	5	6
Rv2027c	dosT	2274508	2272787	-2	two component sensor histidine kinase DosT	-	-	-	status 3	annotated	CDS	5	6
Rv2028c	-	2275408	2274569	-2	universal stress protein	-	-	-	status 3	annotated	CDS	5	6
Rv2029c	pfkB	2276424	2275405	-1	6-phosphofructokinase PfkB	-	-	-	status 3	annotated	CDS	5	6
Rv2030c	-	2278486	2276441	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2031c	hspX	2278932	2278498	-1	alpha-crystallin	-	-	-	status 3	annotated	CDS	5	6
Rv2032	acg	2279129	2280124	2	NAD(P)H nitroreductase	-	-	-	status 3	annotated	CDS	5	6
Rv2033c	-	2281082	2280240	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2034	-	2281294	2281617	1	ArsR family HTH-type transcriptional repressor	-	-	-	status 3	annotated	CDS	5	6
Rv2035	-	2281614	2282102	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2036	-	2282099	2282740	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2037c	-	2283721	2282747	-2	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2038c	-	2284796	2283723	-3	sugar ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
Rv2039c	-	2285641	2284799	-2	sugar ABC transporter permease	-	-	-	status 3	annotated	CDS	5	6
Rv2040c	-	2286530	2285628	-3	sugar ABC transporter permease	-	-	-	status 3	annotated	CDS	5	6
Rv2041c	-	2287846	2286527	-2	sugar ABC transporter substrate-binding lipoprotein	-	-	-	status 3	annotated	CDS	5	6
Rv2042c	-	2288681	2287884	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2043c	pncA	2289241	2288681	-2	pyrazinamidase/nicotinamidase PncA	-	-	-	status 3	annotated	CDS	5	6
Rv2044c	-	2289599	2289282	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2045c	lipT	2291220	2289685	-1	carboxylesterase LipT	-	-	-	status 3	annotated	CDS	5	6
Rv2046	lppI	2291269	2291925	1	lipoprotein LppI	-	-	-	status 3	annotated	CDS	5	6
Rv2047c	-	2294526	2291962	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2048c	pks12	2306986	2294531	-2	polyketide synthase	-	-	-	status 3	annotated	CDS	5	6
Rv2049c	-	2307517	2307293	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2050	-	2307821	2308156	2	RNA polymerase-binding protein RbpA	-	-	-	status 3	annotated	CDS	5	6
Rv2051c	ppm1	2310755	2308131	-3	polyprenol-monophosphomannose synthase	-	-	-	status 3	annotated	CDS	5	6
Rv2052c	-	2312517	2310913	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2053c	fxsA	2313049	2312522	-2	transmembrane protein FxsA	-	-	-	status 3	annotated	CDS	5	6
Rv2054	-	2313125	2313838	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2055c	rpsR2	2314353	2314087	-1	30S ribosomal protein S18	-	-	-	status 3	annotated	CDS	5	6
Rv2056c	rpsN2	2314659	2314354	-1	30S ribosomal protein S14	-	-	-	status 3	annotated	CDS	5	6
Rv2057c	rpmG1	2314825	2314661	-2	50S ribosomal protein L33	-	-	-	status 3	annotated	CDS	5	6
Rv2058c	rpmB2	2315061	2314825	-1	50S ribosomal protein L28	-	-	-	status 3	annotated	CDS	5	6
Rv2059	-	2315174	2316709	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2060	-	2316279	2316680	3	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2061c	-	2317085	2316681	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2062c	cobN	2320753	2317169	-2	cobalamin biosynthesis protein CobN	-	-	-	status 3	annotated	CDS	5	6
Rv2063	mazE7	2320831	2321064	1	antitoxin MazE7	-	-	-	status 3	annotated	CDS	5	6
Rv2063A	mazF7	2321057	2321467	2	mRNA interferase MazF7	-	-	-	status 3	annotated	CDS	5	6
Rv2064	cobG	2321451	2322542	3	precorrin-3B synthase	-	-	-	status 3	annotated	CDS	5	6
Rv2065	cobH	2322552	2323178	3	precorrin-8X methylmutase	-	-	-	status 3	annotated	CDS	5	6
Rv2066	cobIJ	2323175	2324701	2	bifunctional S-adenosyl-L-methionine-precorrin-2 methyl transferase/precorrin-3 methylase	-	-	-	status 3	annotated	CDS	5	6
Rv2067c	-	2325870	2324647	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2068c	blaC	2326809	2325886	-1	beta-lactamase	-	-	-	status 3	annotated	CDS	5	6
Rv2069	sigC	2326944	2327501	3	ECF RNA polymerase sigma factor SigC	-	-	-	status 3	annotated	CDS	5	6
Rv2070c	cobK	2328225	2327491	-1	precorrin-6A reductase	-	-	-	status 3	annotated	CDS	5	6
Rv2071c	cobM	2328977	2328222	-3	precorrin-4 C(11)-methyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2072c	cobL	2330146	2328974	-2	precorrin-6Y C(5,15)-methyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2073c	-	2330963	2330214	-3	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
Rv2074	-	2330993	2331406	2	pyridoxamine 5'-phosphate oxidase	-	-	-	status 3	annotated	CDS	5	6
Rv2075c	-	2332879	2331416	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2076c	-	2333288	2333037	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2077A	-	2334594	2334295	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2077c	-	2334294	2333323	-1	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2078	-	2335059	2335373	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2079	-	2335355	2337325	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2080	lppJ	2337306	2337869	3	lipoprotein LppJ	-	-	-	status 3	annotated	CDS	5	6
Rv2081c	-	2338505	2338065	-3	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2082	-	2338709	2340874	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2083	-	2340871	2341815	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2084	-	2341808	2342944	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2085	-	2343027	2343332	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2086	-	2343311	2343916	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2088	pknJ	2344411	2346180	1	transmembrane serine/threonine-protein kinase PknJ	-	-	-	status 3	annotated	CDS	5	6
Rv2089c	pepE	2347324	2346197	-2	dipeptidase PepE	-	-	-	status 3	annotated	CDS	5	6
Rv2090	-	2347373	2348554	2	5'-3' exonuclease	-	-	-	status 3	annotated	CDS	5	6
Rv2091c	-	2349292	2348558	-2	membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2092c	helY	2352054	2349334	-1	ATP-dependent DNA helicase HelY	-	-	-	status 3	annotated	CDS	5	6
Rv2093c	tatC	2353029	2352103	-1	Sec-independent protein translocase transmembrane protein TatC	-	-	-	status 3	annotated	CDS	5	6
Rv2094c	tatA	2353297	2353046	-2	Sec-independent protein translocase membrane-bound protein TatA	-	-	-	status 3	annotated	CDS	5	6
Rv2095c	pafC	2354315	2353365	-3	proteasome accessory factor C	-	-	-	status 3	annotated	CDS	5	6
Rv2096c	pafB	2355310	2354312	-2	proteasome accessory factor B	-	-	-	status 3	annotated	CDS	5	6
Rv2097c	pafA	2356677	2355319	-1	proteasome accessory factor PafA	-	-	-	status 3	annotated	CDS	5	6
Rv2100	-	2358389	2360041	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2101	helZ	2360240	2363281	2	helicase HelZ	-	-	-	status 3	annotated	CDS	5	6
Rv2102	-	2363391	2364107	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2103c	vapC37	2364520	2364086	-2	ribonuclease VapC37	-	-	-	status 3	annotated	CDS	5	6
Rv2104a	-	2365054	2364797	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2104c	vapB37	2364781	2364527	-2	antitoxin VapB37	-	-	-	status 3	annotated	CDS	5	6
Rv2107	PE22	2367359	2367655	2	PE family protein PE22	-	-	-	status 3	annotated	CDS	5	6
Rv2108	PPE36	2367711	2368442	3	PPE family protein PPE36	-	-	-	status 3	annotated	CDS	5	6
Rv2109c	prcA	2369729	2368983	-3	proteasome subunit alpha	-	-	-	status 3	annotated	CDS	5	6
Rv2110c	prcB	2370601	2369726	-2	proteasome subunit beta	-	-	-	status 3	annotated	CDS	5	6
Rv2111c	pup	2370792	2370598	-1	ubiquitin-like protein Pup	-	-	-	status 3	annotated	CDS	5	6
Rv2112c	dop	2372569	2370905	-2	pup deamidase/depupylase	-	-	-	status 3	annotated	CDS	5	6
Rv2113	-	2372630	2373823	2	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2114	-	2373834	2374457	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2115c	mpa	2376290	2374461	-3	proteasome-associated ATPase	-	-	-	status 3	annotated	CDS	5	6
Rv2116	lppK	2376571	2377140	1	lipoprotein LppK	-	-	-	status 3	annotated	CDS	5	6
Rv2117	-	2377148	2377441	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2118c	-	2378312	2377470	-3	tRNA (adenine(58)-N(1))-methyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2119	-	2378386	2379222	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2120c	-	2379727	2379245	-2	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2121c	hisG	2380660	2379806	-2	ATP phosphoribosyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2122c	hisE	2380944	2380663	-1	phosphoribosyl-ATP pyrophosphatase	-	-	-	status 3	annotated	CDS	5	6
Rv2123	PPE37	2381071	2382492	1	PPE family protein PPE37	-	-	-	status 3	annotated	CDS	5	6
Rv2124c	metH	2386067	2382489	-3	methionine synthase	-	-	-	status 3	annotated	CDS	5	6
Rv2125	-	2386293	2387171	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2126c	PE_PGRS37	2387972	2387202	-3	PE-PGRS family protein PE_PGRS37	-	-	-	status 3	annotated	CDS	5	6
Rv2127	ansP1	2388616	2390085	1	L-asparagine permease	-	-	-	status 3	annotated	CDS	5	6
Rv2128	-	2390085	2390288	3	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2129c	-	2391189	2390308	-1	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
Rv2130c	mshC	2392459	2391215	-2	cysteine:1D-myo-inosityl 2-amino-2-deoxy--D-glucopyranoside ligase	-	-	-	status 3	annotated	CDS	5	6
Rv2131c	cysQ	2393320	2392517	-2	3'-phosphoadenosine 5'-phosphate phosphatase	-	-	-	status 3	annotated	CDS	5	6
Rv2132	-	2393411	2393641	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2133c	-	2394639	2393851	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2134c	-	2395237	2394650	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2135c	-	2396011	2395301	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2136c	-	2396838	2396008	-1	undecaprenyl-diphosphatase	-	-	-	status 3	annotated	CDS	5	6
Rv2137c	-	2397315	2396902	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2138	lppL	2397330	2398406	3	lipoprotein LppL	-	-	-	status 3	annotated	CDS	5	6
Rv2139	pyrD	2398720	2399793	1	dihydroorotate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
Rv2140c	TB18.6	2400328	2399798	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2141c	-	2401722	2400376	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2142A	parD2	2402722	2402507	-2	antitoxin ParD2	-	-	-	status 3	annotated	CDS	5	6
Rv2142c	parE2	2402510	2402193	-3	toxin ParE2	-	-	-	status 3	annotated	CDS	5	6
Rv2143	-	2402977	2404035	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2144c	-	2404521	2404165	-1	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2145c	wag31	2405398	2404616	-2	cell wall synthesis protein Wag31	-	-	-	status 3	annotated	CDS	5	6
Rv2146c	-	2405956	2405666	-2	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2147c	-	2406843	2406118	-1	cell division protein SepF	-	-	-	status 3	annotated	CDS	5	6
Rv2148c	-	2407616	2406840	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2149c	yfiH	2408374	2407622	-2	laccase domain-containing protein	-	-	-	status 3	annotated	CDS	5	6
Rv2150c	ftsZ	2409524	2408385	-3	cell division protein FtsZ	-	-	-	status 3	annotated	CDS	5	6
Rv2151c	ftsQ	2410641	2409697	-1	cell division protein FtsQ	-	-	-	status 3	annotated	CDS	5	6
Rv2152c	murC	2412122	2410638	-3	UDP-N-acetylmuramate--alanine ligase	-	-	-	status 3	annotated	CDS	5	6
Rv2153c	murG	2413351	2412119	-2	UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol-N-acetylglucosamine transferase	-	-	-	status 3	annotated	CDS	5	6
Rv2154c	ftsW	2414922	2413348	-1	lipid II flippase FtsW	-	-	-	status 3	annotated	CDS	5	6
Rv2155c	murD	2416394	2414934	-3	UDP-N-acetylmuramoylalanine--D-glutamate ligase	-	-	-	status 3	annotated	CDS	5	6
Rv2156c	murX	2417475	2416396	-1	phospho-N-acetylmuramoyl-pentappeptidetransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2157c	murF	2419004	2417472	-3	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase	-	-	-	status 3	annotated	CDS	5	6
Rv2158c	murE	2420608	2419001	-2	UDP-N-acetylmuramoylalanyl-D-glutamate--2, 6-diaminopimelate ligase	-	-	-	status 3	annotated	CDS	5	6
Rv2159c	-	2421665	2420631	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2161c	-	2423137	2422271	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2162c	PE_PGRS38	2424838	2423240	-2	PE-PGRS family protein PE_PGRS38	-	-	-	status 3	annotated	CDS	5	6
Rv2163c	pbpB	2427087	2425048	-1	penicillin-binding membrane protein PbpB	-	-	-	status 3	annotated	CDS	5	6
Rv2164c	-	2428238	2427084	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2165c	-	2429425	2428235	-2	rRNA small subunit methyltransferase H	-	-	-	status 3	annotated	CDS	5	6
Rv2166c	-	2429858	2429427	-3	transcriptional regulator MraZ	-	-	-	status 3	annotated	CDS	5	6
Rv2169c	-	2431969	2431565	-2	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2170	-	2432235	2432855	3	GCN5-like N-acetyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2171	lppM	2432951	2433634	2	lipoprotein LppM	-	-	-	status 3	annotated	CDS	5	6
Rv2172c	-	2434536	2433631	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2173	idsA2	2434847	2435905	2	geranylgeranyl pyrophosphate synthetase IdsA	-	-	-	status 3	annotated	CDS	5	6
Rv2174	mptA	2435909	2437459	2	alpha(1->6)-mannopyranosyltransferase A	-	-	-	status 3	annotated	CDS	5	6
Rv2175c	-	2437886	2437446	-3	DNA-binding protein	-	-	-	status 3	annotated	CDS	5	6
Rv2176	pknL	2437941	2439140	3	serine/threonine-protein kinase PknL	-	-	-	status 3	annotated	CDS	5	6
Rv2177c	-	2439947	2439282	-3	transposase	-	-	-	status 3	annotated	CDS	5	6
Rv2178c	aroG	2441720	2440332	-3	phospho-2-dehydro-3-deoxyheptonate aldolase AroG	-	-	-	status 3	annotated	CDS	5	6
Rv2179c	-	2442317	2441811	-3	3'-5' exoribonuclease	-	-	-	status 3	annotated	CDS	5	6
Rv2180c	-	2443214	2442327	-3	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2181	-	2443302	2444585	3	alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2182c	-	2445329	2444586	-3	1-acylglycerol-3-phosphate O-acyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2183c	-	2445810	2445415	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2184c	-	2446946	2445807	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2185c	TB16.3	2447500	2447066	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2186c	-	2447994	2447605	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2187	fadD15	2448160	2449962	1	long-chain-fatty-acid--CoA ligase FadD15	-	-	-	status 3	annotated	CDS	5	6
Rv2188c	pimB	2451150	2449993	-1	alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2189c	-	2452020	2451247	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2190c	-	2453272	2452115	-2	endopeptidase	-	-	-	status 3	annotated	CDS	5	6
Rv2191	-	2453819	2455756	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2192c	trpD	2456743	2455631	-2	anthranilate phosphoribosyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2193	ctaE	2456901	2457512	3	cytochrome C oxidase subunit III	-	-	-	status 3	annotated	CDS	5	6
Rv2194	qcrC	2457553	2458395	1	ubiquinol-cytochrome C reductase cytochrome subunit C	-	-	-	status 3	annotated	CDS	5	6
Rv2195	qcrA	2458392	2459681	3	ubiquinol-cytochrome C reductase rieske iron-sulfur subunit	-	-	-	status 3	annotated	CDS	5	6
Rv2196	qcrB	2459678	2461327	2	ubiquinol-cytochrome C reductase cytochrome subunit B	-	-	-	status 3	annotated	CDS	5	6
Rv2197c	-	2462148	2461504	-1	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2198c	mmpS3	2463047	2462148	-3	membrane protein MmpS3	-	-	-	status 3	annotated	CDS	5	6
Rv2199c	-	2463652	2463233	-2	cytochrome c oxidase polypeptide 4	-	-	-	status 3	annotated	CDS	5	6
Rv2200c	ctaC	2464751	2463660	-3	cytochrome C oxidase subunit II	-	-	-	status 3	annotated	CDS	5	6
Rv2201	asnB	2464997	2466955	2	asparagine synthetase	-	-	-	status 3	annotated	CDS	5	6
Rv2202c	adoK	2468027	2467053	-3	adenosine kinase	-	-	-	status 3	annotated	CDS	5	6
Rv2203	-	2468231	2468923	2	membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2204c	-	2469287	2468931	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2205c	-	2470463	2469387	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2206	-	2470622	2471332	2	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2207	cobT	2471411	2472496	2	nicotinate-nucleotide-dimethylbenzimidazolphosphoribosyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2208	cobS	2472493	2473242	1	cobalamin synthase	-	-	-	status 3	annotated	CDS	5	6
Rv2209	-	2473400	2474938	2	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2210c	ilvE	2475970	2474864	-2	branched-chain amino acid aminotransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2211c	gcvT	2477181	2476042	-1	aminomethyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2212	-	2477190	2478326	3	adenylyl cyclase	-	-	-	status 3	annotated	CDS	5	6
Rv2213	pepB	2478338	2479885	2	cytosol aminopeptidase	-	-	-	status 3	annotated	CDS	5	6
Rv2214c	ephD	2481701	2479923	-3	oxidoreductase EphD	-	-	-	status 3	annotated	CDS	5	6
Rv2215	dlaT	2481965	2483626	2	pyruvate dehydrogenase E2 component dihydrolipoamide acyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2216	-	2483626	2484531	1	epimerase family protein	-	-	-	status 3	annotated	CDS	5	6
Rv2217	lipB	2484584	2485276	2	octanoyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2218	lipA	2485273	2486208	1	lipoyl synthase	-	-	-	status 3	annotated	CDS	5	6
Rv2219	-	2486235	2486987	3	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2219A	-	2487416	2486994	-3	membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2220	glnA1	2487615	2489051	3	glutamine synthetase	-	-	-	status 3	annotated	CDS	5	6
Rv2221c	glnE	2492353	2489369	-2	glutamate-ammonia-ligase adenylyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2222c	glnA2	2493742	2492402	-2	glutamine synthetase	-	-	-	status 3	annotated	CDS	5	6
Rv2223c	-	2495399	2493837	-3	carboxylesterase B	-	-	-	status 3	annotated	CDS	5	6
Rv2224c	caeA	2497023	2495461	-1	carboxylesterase A	-	-	-	status 3	annotated	CDS	5	6
Rv2224d	-	2497446	2497225	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2225	panB	2497742	2498587	2	3-methyl-2-oxobutanoate hydroxymethyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2226	-	2498832	2500373	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2227	-	2500931	2501632	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2228c	-	2502738	2501644	-1	multifunctional RNASE H/alpha-ribazole phosphatase/acid phosphatase	-	-	-	status 3	annotated	CDS	5	6
Rv2229c	-	2503472	2502735	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2230c	-	2504608	2503469	-2	GTP cyclohydrolase	-	-	-	status 3	annotated	CDS	5	6
Rv2231A	vapC16	2506161	2505736	-1	ribonuclease VapC16	-	-	-	status 3	annotated	CDS	5	6
Rv2231B	vapB16	2506383	2506207	-1	antitoxin VapB16	-	-	-	status 3	annotated	CDS	5	6
Rv2231c	cobC	2505699	2504605	-1	aminotransferase	-	-	-	status 3	annotated	CDS	5	6
Rv2232	ptkA	2506278	2507153	3	protein tyrosine kinase transcriptional regulator PtkA	-	-	-	status 3	annotated	CDS	5	6
Rv2234	ptpA	2507146	2507637	1	protein-tyrosine-phosphatase	-	-	-	status 3	annotated	CDS	5	6
Rv2235	-	2507637	2508452	3	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2236c	cobD	2509375	2508434	-2	cobalamin biosynthesis transmembrane protein CobD	-	-	-	status 3	annotated	CDS	5	6
Rv2237	-	2509489	2510256	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2237A	-	2510587	2510351	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2238c	ahpE	2511176	2510715	-3	peroxiredoxin	-	-	-	status 3	annotated	CDS	5	6
Rv2239c	-	2511652	2511176	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2240c	-	2512280	2511690	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2241	aceE	2512539	2515244	3	pyruvate dehydrogenase E1 component	-	-	-	status 3	annotated	CDS	5	6
Rv2242	-	2515304	2516548	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2243	fabD	2516787	2517695	3	malonyl CoA-acyl carrier protein transacylase	-	-	-	status 3	annotated	CDS	5	6
Rv2244	acpM	2517771	2518118	3	meromycolate extension acyl carrier protein	-	-	-	status 3	annotated	CDS	5	6
Rv2245	kasA	2518115	2519365	2	3-oxoacyl-ACP synthase 1	-	-	-	status 3	annotated	CDS	5	6
Rv2246	kasB	2519396	2520712	2	3-oxoacyl-ACP synthase 2	-	-	-	status 3	annotated	CDS	5	6
Rv2247	accD6	2520743	2522164	2	acetyl-/propionyl-CoA carboxylase subunit beta	-	-	-	status 3	annotated	CDS	5	6
Rv2248	-	2522360	2523175	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2249c	glpD1	2524791	2523241	-1	glycerol-3-phosphate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
Rv2250c	-	2525354	2524785	-3	HTH-type transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
Rv2251	-	2525565	2526992	3	flavoprotein	-	-	-	status 3	annotated	CDS	5	6
Rv2252	-	2526989	2527918	2	diacylglycerol kinase	-	-	-	status 3	annotated	CDS	5	6
Rv2253	-	2527984	2528487	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2254c	-	2528975	2528520	-3	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2256a	-	2529174	2528980	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2256c	-	2529874	2529341	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2257c	-	2530822	2530004	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2258c	-	2531897	2530836	-3	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
Rv2259	mscR	2532245	2533330	2	S-nitrosomycothiol reductase MscR	-	-	-	status 3	annotated	CDS	5	6
Rv2260	-	2533330	2533965	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2263	-	2535641	2536594	2	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
Rv2264c	-	2538350	2536572	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2265	-	2538700	2539929	1	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2266	cyp124	2540104	2541390	1	cytochrome P450 Cyp124	-	-	-	status 3	annotated	CDS	5	6
Rv2267c	-	2542810	2541644	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2268c	cyp128	2544276	2542807	-1	cytochrome P450 Cyp128	-	-	-	status 3	annotated	CDS	5	6
Rv2269c	-	2544621	2544289	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2270	lppN	2544698	2545225	2	lipoprotein LppN	-	-	-	status 3	annotated	CDS	5	6
Rv2271	-	2545332	2545631	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv2272	-	2545737	2546105	3	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2273	-	2546102	2546431	2	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv2274A	mazE8	2547087	2546839	-1	antitoxin MazE8	-	-	-	status 3	annotated	CDS	5	6
Rv2274c	mazF8	2546805	2546488	-1	toxin MazF8	-	-	-	status 3	annotated	CDS	5	6
Rv2275	-	2546883	2547752	3	cyclo(L-tyrosyl-L-tyrosyl) synthase	-	-	-	status 3	annotated	CDS	5	6
Rv2276	cyp121	2547749	2548939	2	cytochrome P450 Cyp121	-	-	-	status 3	annotated	CDS	5	6
